repository,file_path,language,extension,loc,size_bytes
scikit-learn,sklearn\compose\tests\test_column_transformer.py,Python,.py,2469,101453
scikit-learn,sklearn\compose\tests\test_target.py,Python,.py,365,15705
scikit-learn,sklearn\compose\tests\__init__.py,Python,.py,0,0
scikit-learn,sklearn\covariance\_elliptic_envelope.py,Python,.py,215,9363
scikit-learn,sklearn\covariance\_empirical_covariance.py,Python,.py,341,14381
scikit-learn,sklearn\covariance\_graph_lasso.py,Python,.py,974,41944
scikit-learn,sklearn\covariance\_robust_covariance.py,Python,.py,802,37354
scikit-learn,sklearn\covariance\_shrunk_covariance.py,Python,.py,692,30225
scikit-learn,sklearn\covariance\__init__.py,Python,.py,46,1328
scikit-learn,sklearn\covariance\tests\test_covariance.py,Python,.py,494,23017
scikit-learn,sklearn\covariance\tests\test_elliptic_envelope.py,Python,.py,45,1639
scikit-learn,sklearn\covariance\tests\test_graphical_lasso.py,Python,.py,287,11785
scikit-learn,sklearn\covariance\tests\test_robust_covariance.py,Python,.py,168,7720
scikit-learn,sklearn\covariance\tests\__init__.py,Python,.py,0,0
scikit-learn,sklearn\cross_decomposition\_pls.py,Python,.py,892,38106
scikit-learn,sklearn\cross_decomposition\__init__.py,Python,.py,5,279
scikit-learn,sklearn\cross_decomposition\tests\test_pls.py,Python,.py,546,24279
scikit-learn,sklearn\cross_decomposition\tests\__init__.py,Python,.py,0,0
scikit-learn,sklearn\datasets\_arff_parser.py,Python,.py,460,19895
scikit-learn,sklearn\datasets\_base.py,Python,.py,1354,55775
scikit-learn,sklearn\datasets\_california_housing.py,Python,.py,194,7483
scikit-learn,sklearn\datasets\_covtype.py,Python,.py,209,8370
scikit-learn,sklearn\datasets\_kddcup99.py,Python,.py,352,14291
scikit-learn,sklearn\datasets\_lfw.py,Python,.py,544,23335
scikit-learn,sklearn\datasets\_olivetti_faces.py,Python,.py,152,6259
scikit-learn,sklearn\datasets\_openml.py,Python,.py,1009,44210
scikit-learn,sklearn\datasets\_rcv1.py,Python,.py,285,12396
scikit-learn,sklearn\datasets\_samples_generator.py,Python,.py,1948,79603
scikit-learn,sklearn\datasets\_species_distributions.py,Python,.py,230,9669
scikit-learn,sklearn\datasets\_svmlight_format_io.py,Python,.py,499,21560
scikit-learn,sklearn\datasets\_twenty_newsgroups.py,Python,.py,515,21492
scikit-learn,sklearn\datasets\__init__.py,Python,.py,151,5560
scikit-learn,sklearn\datasets\data\__init__.py,Python,.py,2,81
scikit-learn,sklearn\datasets\descr\__init__.py,Python,.py,2,81
scikit-learn,sklearn\datasets\images\__init__.py,Python,.py,2,81
scikit-learn,sklearn\datasets\tests\test_20news.py,Python,.py,114,5483
scikit-learn,sklearn\datasets\tests\test_arff_parser.py,Python,.py,287,9938
scikit-learn,sklearn\datasets\tests\test_base.py,Python,.py,600,25864
scikit-learn,sklearn\datasets\tests\test_california_housing.py,Python,.py,28,1407
scikit-learn,sklearn\datasets\tests\test_common.py,Python,.py,108,4528
scikit-learn,sklearn\datasets\tests\test_covtype.py,Python,.py,38,1812
scikit-learn,sklearn\datasets\tests\test_kddcup99.py,Python,.py,70,2690
scikit-learn,sklearn\datasets\tests\test_lfw.py,Python,.py,184,8027
scikit-learn,sklearn\datasets\tests\test_olivetti_faces.py,Python,.py,19,945
scikit-learn,sklearn\datasets\tests\test_openml.py,Python,.py,1478,58567
scikit-learn,sklearn\datasets\tests\test_rcv1.py,Python,.py,55,2414
scikit-learn,sklearn\datasets\tests\test_samples_generator.py,Python,.py,620,24719
scikit-learn,sklearn\datasets\tests\test_svmlight_format.py,Python,.py,492,20835
scikit-learn,sklearn\datasets\tests\__init__.py,Python,.py,0,0
scikit-learn,sklearn\datasets\tests\data\__init__.py,Python,.py,0,0
scikit-learn,sklearn\datasets\tests\data\openml\__init__.py,Python,.py,0,0
scikit-learn,sklearn\datasets\tests\data\openml\id_1\__init__.py,Python,.py,0,0
scikit-learn,sklearn\datasets\tests\data\openml\id_1119\__init__.py,Python,.py,0,0
scikit-learn,sklearn\datasets\tests\data\openml\id_1590\__init__.py,Python,.py,0,0
scikit-learn,sklearn\datasets\tests\data\openml\id_2\__init__.py,Python,.py,0,0
scikit-learn,sklearn\datasets\tests\data\openml\id_292\__init__.py,Python,.py,0,0
scikit-learn,sklearn\datasets\tests\data\openml\id_3\__init__.py,Python,.py,0,0
scikit-learn,sklearn\datasets\tests\data\openml\id_40589\__init__.py,Python,.py,0,0
scikit-learn,sklearn\datasets\tests\data\openml\id_40675\__init__.py,Python,.py,0,0
scikit-learn,sklearn\datasets\tests\data\openml\id_40945\__init__.py,Python,.py,0,0
scikit-learn,sklearn\datasets\tests\data\openml\id_40966\__init__.py,Python,.py,0,0
scikit-learn,sklearn\datasets\tests\data\openml\id_42074\__init__.py,Python,.py,0,0
scikit-learn,sklearn\datasets\tests\data\openml\id_42585\__init__.py,Python,.py,0,0
scikit-learn,sklearn\datasets\tests\data\openml\id_561\__init__.py,Python,.py,0,0
scikit-learn,sklearn\datasets\tests\data\openml\id_61\__init__.py,Python,.py,0,0
scikit-learn,sklearn\datasets\tests\data\openml\id_62\__init__.py,Python,.py,0,0
scikit-learn,sklearn\decomposition\_base.py,Python,.py,180,7702
scikit-learn,sklearn\decomposition\_dict_learning.py,Python,.py,1919,81034
scikit-learn,sklearn\decomposition\_factor_analysis.py,Python,.py,369,15738
scikit-learn,sklearn\decomposition\_fastica.py,Python,.py,657,27380
scikit-learn,sklearn\decomposition\_incremental_pca.py,Python,.py,353,16756
scikit-learn,sklearn\decomposition\_kernel_pca.py,Python,.py,483,23230
scikit-learn,sklearn\decomposition\_lda.py,Python,.py,774,35171
scikit-learn,sklearn\decomposition\_nmf.py,Python,.py,1923,84039
scikit-learn,sklearn\decomposition\_pca.py,Python,.py,694,34244
scikit-learn,sklearn\decomposition\_sparse_pca.py,Python,.py,447,18537
scikit-learn,sklearn\decomposition\_truncated_svd.py,Python,.py,265,12070
scikit-learn,sklearn\decomposition\__init__.py,Python,.py,46,1574
scikit-learn,sklearn\decomposition\tests\test_dict_learning.py,Python,.py,869,32562
scikit-learn,sklearn\decomposition\tests\test_factor_analysis.py,Python,.py,89,4141
scikit-learn,sklearn\decomposition\tests\test_fastica.py,Python,.py,381,16373
scikit-learn,sklearn\decomposition\tests\test_incremental_pca.py,Python,.py,393,17384
scikit-learn,sklearn\decomposition\tests\test_kernel_pca.py,Python,.py,451,21589
scikit-learn,sklearn\decomposition\tests\test_nmf.py,Python,.py,869,33833
scikit-learn,sklearn\decomposition\tests\test_online_lda.py,Python,.py,417,16797
scikit-learn,sklearn\decomposition\tests\test_pca.py,Python,.py,945,42745
scikit-learn,sklearn\decomposition\tests\test_sparse_pca.py,Python,.py,290,12566
scikit-learn,sklearn\decomposition\tests\test_truncated_svd.py,Python,.py,176,7769
scikit-learn,sklearn\decomposition\tests\__init__.py,Python,.py,0,0
scikit-learn,sklearn\ensemble\_bagging.py,Python,.py,1197,54384
scikit-learn,sklearn\ensemble\_base.py,Python,.py,254,10917
scikit-learn,sklearn\ensemble\_bootstrap.py,Python,.py,57,2658
scikit-learn,sklearn\ensemble\_forest.py,Python,.py,2555,122995
scikit-learn,sklearn\ensemble\_gb.py,Python,.py,1866,88598
scikit-learn,sklearn\ensemble\_iforest.py,Python,.py,552,25197
scikit-learn,sklearn\ensemble\_stacking.py,Python,.py,956,44649
scikit-learn,sklearn\ensemble\_voting.py,Python,.py,597,25960
scikit-learn,sklearn\ensemble\_weight_boosting.py,Python,.py,895,40870
scikit-learn,sklearn\ensemble\__init__.py,Python,.py,42,1563
scikit-learn,sklearn\ensemble\tests\test_bagging.py,Python,.py,963,40073
scikit-learn,sklearn\ensemble\tests\test_base.py,Python,.py,87,3776
scikit-learn,sklearn\ensemble\tests\test_bootstrap.py,Python,.py,67,3123
scikit-learn,sklearn\ensemble\tests\test_common.py,Python,.py,239,9454
scikit-learn,sklearn\ensemble\tests\test_forest.py,Python,.py,1584,68634
scikit-learn,sklearn\ensemble\tests\test_gradient_boosting.py,Python,.py,1372,59635
scikit-learn,sklearn\ensemble\tests\test_iforest.py,Python,.py,309,14032
scikit-learn,sklearn\ensemble\tests\test_stacking.py,Python,.py,886,34416
scikit-learn,sklearn\ensemble\tests\test_voting.py,Python,.py,670,28065
scikit-learn,sklearn\ensemble\tests\test_weight_boosting.py,Python,.py,474,21312
scikit-learn,sklearn\ensemble\tests\__init__.py,Python,.py,0,0
scikit-learn,sklearn\ensemble\_hist_gradient_boosting\binning.py,Python,.py,338,16850
scikit-learn,sklearn\ensemble\_hist_gradient_boosting\gradient_boosting.py,Python,.py,1963,94915
scikit-learn,sklearn\ensemble\_hist_gradient_boosting\grower.py,Python,.py,731,33669
scikit-learn,sklearn\ensemble\_hist_gradient_boosting\predictor.py,Python,.py,126,5271
scikit-learn,sklearn\ensemble\_hist_gradient_boosting\utils.py,Python,.py,126,5720
scikit-learn,sklearn\ensemble\_hist_gradient_boosting\__init__.py,Python,.py,6,254
scikit-learn,sklearn\ensemble\_hist_gradient_boosting\tests\test_binning.py,Python,.py,469,20997
scikit-learn,sklearn\ensemble\_hist_gradient_boosting\tests\test_compare_lightgbm.py,Python,.py,237,10388
scikit-learn,sklearn\ensemble\_hist_gradient_boosting\tests\test_gradient_boosting.py,Python,.py,1489,65387
scikit-learn,sklearn\ensemble\_hist_gradient_boosting\tests\test_grower.py,Python,.py,536,23803
scikit-learn,sklearn\ensemble\_hist_gradient_boosting\tests\test_histogram.py,Python,.py,210,8920
scikit-learn,sklearn\ensemble\_hist_gradient_boosting\tests\test_monotonic_constraints.py,Python,.py,381,17383
scikit-learn,sklearn\ensemble\_hist_gradient_boosting\tests\test_predictor.py,Python,.py,152,6506
scikit-learn,sklearn\ensemble\_hist_gradient_boosting\tests\test_splitting.py,Python,.py,972,39709
scikit-learn,sklearn\ensemble\_hist_gradient_boosting\tests\test_warm_start.py,Python,.py,196,8164
scikit-learn,sklearn\ensemble\_hist_gradient_boosting\tests\__init__.py,Python,.py,0,0
scikit-learn,sklearn\experimental\enable_halving_search_cv.py,Python,.py,26,1338
scikit-learn,sklearn\experimental\enable_hist_gradient_boosting.py,Python,.py,19,852
scikit-learn,sklearn\experimental\enable_iterative_imputer.py,Python,.py,17,779
scikit-learn,sklearn\experimental\__init__.py,Python,.py,7,315
scikit-learn,sklearn\experimental\tests\test_enable_hist_gradient_boosting.py,Python,.py,18,775
scikit-learn,sklearn\experimental\tests\test_enable_iterative_imputer.py,Python,.py,14,681
scikit-learn,sklearn\experimental\tests\test_enable_successive_halving.py,Python,.py,43,1949
scikit-learn,sklearn\experimental\tests\__init__.py,Python,.py,0,0
scikit-learn,sklearn\externals\conftest.py,Python,.py,6,318
scikit-learn,sklearn\externals\_arff.py,Python,.py,890,39476
scikit-learn,sklearn\externals\_array_api_compat_vendor.py,Python,.py,4,203
scikit-learn,sklearn\externals\__init__.py,Python,.py,3,47
scikit-learn,sklearn\externals\array_api_compat\_internal.py,Python,.py,55,2149
scikit-learn,sklearn\externals\array_api_compat\__init__.py,Python,.py,17,1008
scikit-learn,sklearn\externals\array_api_compat\common\_aliases.py,Python,.py,580,19690
scikit-learn,sklearn\externals\array_api_compat\common\_fft.py,Python,.py,193,4882
scikit-learn,sklearn\externals\array_api_compat\common\_helpers.py,Python,.py,890,34433
scikit-learn,sklearn\externals\array_api_compat\common\_linalg.py,Python,.py,201,7116
scikit-learn,sklearn\externals\array_api_compat\common\_typing.py,Python,.py,145,4687
scikit-learn,sklearn\externals\array_api_compat\common\__init__.py,Python,.py,1,39
scikit-learn,sklearn\externals\array_api_compat\cupy\fft.py,Python,.py,29,908
scikit-learn,sklearn\externals\array_api_compat\cupy\linalg.py,Python,.py,50,1907
scikit-learn,sklearn\externals\array_api_compat\cupy\_aliases.py,Python,.py,172,6608
scikit-learn,sklearn\externals\array_api_compat\cupy\_info.py,Python,.py,290,10466
scikit-learn,sklearn\externals\array_api_compat\cupy\_typing.py,Python,.py,26,637
scikit-learn,sklearn\externals\array_api_compat\cupy\__init__.py,Python,.py,18,768
scikit-learn,sklearn\externals\array_api_compat\dask\__init__.py,Python,.py,0,0
scikit-learn,sklearn\externals\array_api_compat\dask\array\fft.py,Python,.py,10,349
scikit-learn,sklearn\externals\array_api_compat\dask\array\linalg.py,Python,.py,51,2204
scikit-learn,sklearn\externals\array_api_compat\dask\array\_aliases.py,Python,.py,309,10801
scikit-learn,sklearn\externals\array_api_compat\dask\array\_info.py,Python,.py,351,12649
scikit-learn,sklearn\externals\array_api_compat\dask\array\__init__.py,Python,.py,19,711
scikit-learn,sklearn\externals\array_api_compat\numpy\fft.py,Python,.py,22,744
scikit-learn,sklearn\externals\array_api_compat\numpy\linalg.py,Python,.py,178,6725
scikit-learn,sklearn\externals\array_api_compat\numpy\_aliases.py,Python,.py,160,5857
scikit-learn,sklearn\externals\array_api_compat\numpy\_info.py,Python,.py,313,11162
scikit-learn,sklearn\externals\array_api_compat\numpy\_typing.py,Python,.py,21,634
scikit-learn,sklearn\externals\array_api_compat\numpy\__init__.py,Python,.py,27,1087
scikit-learn,sklearn\externals\array_api_compat\torch\fft.py,Python,.py,68,1985
scikit-learn,sklearn\externals\array_api_compat\torch\linalg.py,Python,.py,95,4674
scikit-learn,sklearn\externals\array_api_compat\torch\_aliases.py,Python,.py,817,34763
scikit-learn,sklearn\externals\array_api_compat\torch\_info.py,Python,.py,319,12265
scikit-learn,sklearn\externals\array_api_compat\torch\_typing.py,Python,.py,2,111
scikit-learn,sklearn\externals\array_api_compat\torch\__init__.py,Python,.py,18,666
scikit-learn,sklearn\externals\array_api_extra\_at.py,Python,.py,380,16023
scikit-learn,sklearn\externals\array_api_extra\_creation.py,Python,.py,124,4727
scikit-learn,sklearn\externals\array_api_extra\_elementwise.py,Python,.py,307,13201
scikit-learn,sklearn\externals\array_api_extra\_indexing.py,Python,.py,227,8529
scikit-learn,sklearn\externals\array_api_extra\_lazy.py,Python,.py,278,13726
scikit-learn,sklearn\externals\array_api_extra\_linalg.py,Python,.py,81,3147
scikit-learn,sklearn\externals\array_api_extra\_manipulation.py,Python,.py,238,9259
scikit-learn,sklearn\externals\array_api_extra\_searching.py,Python,.py,72,3251
scikit-learn,sklearn\externals\array_api_extra\_set.py,Python,.py,175,6500
scikit-learn,sklearn\externals\array_api_extra\_sorting.py,Python,.py,172,6844
scikit-learn,sklearn\externals\array_api_extra\_statistical.py,Python,.py,362,15106
scikit-learn,sklearn\externals\array_api_extra\__init__.py,Python,.py,53,1412
scikit-learn,sklearn\externals\array_api_extra\testing\_testing.py,Python,.py,867,38425
scikit-learn,sklearn\externals\array_api_extra\testing\__init__.py,Python,.py,17,359
scikit-learn,sklearn\externals\array_api_extra\_agnostic\_creation.py,Python,.py,36,1534
scikit-learn,sklearn\externals\array_api_extra\_agnostic\_elementwise.py,Python,.py,298,11635
scikit-learn,sklearn\externals\array_api_extra\_agnostic\_indexing.py,Python,.py,56,2061
scikit-learn,sklearn\externals\array_api_extra\_agnostic\_inspection.py,Python,.py,37,1524
scikit-learn,sklearn\externals\array_api_extra\_agnostic\_linalg.py,Python,.py,35,1497
scikit-learn,sklearn\externals\array_api_extra\_agnostic\_manipulation.py,Python,.py,79,3163
scikit-learn,sklearn\externals\array_api_extra\_agnostic\_searching.py,Python,.py,34,1392
scikit-learn,sklearn\externals\array_api_extra\_agnostic\_set.py,Python,.py,73,2881
scikit-learn,sklearn\externals\array_api_extra\_agnostic\_sorting.py,Python,.py,23,710
scikit-learn,sklearn\externals\array_api_extra\_agnostic\_statistical.py,Python,.py,161,5729
scikit-learn,sklearn\externals\array_api_extra\_agnostic\__init__.py,Python,.py,25,438
scikit-learn,sklearn\externals\array_api_extra\_lib\_backends.py,Python,.py,58,2243
scikit-learn,sklearn\externals\array_api_extra\_lib\_compat.py,Python,.py,72,1877
scikit-learn,sklearn\externals\array_api_extra\_lib\_helpers.py,Python,.py,508,20661
scikit-learn,sklearn\externals\array_api_extra\_lib\_testing.py,Python,.py,27,1056
scikit-learn,sklearn\externals\array_api_extra\_lib\_typing.py,Python,.py,33,756
scikit-learn,sklearn\externals\array_api_extra\_lib\__init__.py,Python,.py,1,37
scikit-learn,sklearn\externals\_numpydoc\docscrape.py,Python,.py,634,24449
scikit-learn,sklearn\externals\_packaging\version.py,Python,.py,417,16668
scikit-learn,sklearn\externals\_packaging\_structures.py,Python,.py,62,3012
scikit-learn,sklearn\externals\_packaging\__init__.py,Python,.py,0,0
scikit-learn,sklearn\externals\_scipy\__init__.py,Python,.py,0,0
scikit-learn,sklearn\externals\_scipy\sparse\__init__.py,Python,.py,0,0
scikit-learn,sklearn\externals\_scipy\sparse\csgraph\_laplacian.py,Python,.py,455,18751
scikit-learn,sklearn\externals\_scipy\sparse\csgraph\__init__.py,Python,.py,1,35
scikit-learn,sklearn\feature_extraction\image.py,Python,.py,585,24372
scikit-learn,sklearn\feature_extraction\text.py,Python,.py,1787,79590
scikit-learn,sklearn\feature_extraction\_dict_vectorizer.py,Python,.py,377,16522
scikit-learn,sklearn\feature_extraction\_hash.py,Python,.py,172,8117
scikit-learn,sklearn\feature_extraction\_stop_words.py,Python,.py,327,6053
scikit-learn,sklearn\feature_extraction\__init__.py,Python,.py,15,517
scikit-learn,sklearn\feature_extraction\tests\test_dict_vectorizer.py,Python,.py,201,8517
scikit-learn,sklearn\feature_extraction\tests\test_feature_hasher.py,Python,.py,132,5910
scikit-learn,sklearn\feature_extraction\tests\test_image.py,Python,.py,301,13565
scikit-learn,sklearn\feature_extraction\tests\test_text.py,Python,.py,1357,55028
scikit-learn,sklearn\feature_extraction\tests\__init__.py,Python,.py,0,0
scikit-learn,sklearn\feature_selection\_base.py,Python,.py,237,10074
scikit-learn,sklearn\feature_selection\_from_model.py,Python,.py,435,19603
scikit-learn,sklearn\feature_selection\_mutual_info.py,Python,.py,485,20596
scikit-learn,sklearn\feature_selection\_rfe.py,Python,.py,837,38193
scikit-learn,sklearn\feature_selection\_sequential.py,Python,.py,307,14343
scikit-learn,sklearn\feature_selection\_univariate_selection.py,Python,.py,934,41967
scikit-learn,sklearn\feature_selection\_variance_threshold.py,Python,.py,111,4829
scikit-learn,sklearn\feature_selection\__init__.py,Python,.py,49,1369
scikit-learn,sklearn\feature_selection\tests\test_base.py,Python,.py,117,4986
scikit-learn,sklearn\feature_selection\tests\test_chi2.py,Python,.py,72,3232
scikit-learn,sklearn\feature_selection\tests\test_feature_select.py,Python,.py,877,33525
scikit-learn,sklearn\feature_selection\tests\test_from_model.py,Python,.py,564,24277
scikit-learn,sklearn\feature_selection\tests\test_mutual_info.py,Python,.py,213,10122
scikit-learn,sklearn\feature_selection\tests\test_rfe.py,Python,.py,619,26773
scikit-learn,sklearn\feature_selection\tests\test_sequential.py,Python,.py,263,11238
scikit-learn,sklearn\feature_selection\tests\test_variance_threshold.py,Python,.py,58,2712
scikit-learn,sklearn\feature_selection\tests\__init__.py,Python,.py,0,0
scikit-learn,sklearn\frozen\_frozen.py,Python,.py,131,5153
scikit-learn,sklearn\frozen\__init__.py,Python,.py,4,168
scikit-learn,sklearn\frozen\tests\test_frozen.py,Python,.py,173,7025
scikit-learn,sklearn\frozen\tests\__init__.py,Python,.py,0,0
scikit-learn,sklearn\gaussian_process\kernels.py,Python,.py,1991,87724
scikit-learn,sklearn\gaussian_process\_gpc.py,Python,.py,813,40360
scikit-learn,sklearn\gaussian_process\_gpr.py,Python,.py,575,28960
scikit-learn,sklearn\gaussian_process\__init__.py,Python,.py,7,411
scikit-learn,sklearn\gaussian_process\tests\test_gpc.py,Python,.py,275,12267
scikit-learn,sklearn\gaussian_process\tests\test_gpr.py,Python,.py,696,31712
scikit-learn,sklearn\gaussian_process\tests\test_kernels.py,Python,.py,342,14895
scikit-learn,sklearn\gaussian_process\tests\_mini_sequence_kernel.py,Python,.py,43,1625
scikit-learn,sklearn\gaussian_process\tests\__init__.py,Python,.py,0,0
scikit-learn,sklearn\impute\_base.py,Python,.py,954,44039
scikit-learn,sklearn\impute\_iterative.py,Python,.py,831,39450
scikit-learn,sklearn\impute\_knn.py,Python,.py,334,15378
scikit-learn,sklearn\impute\__init__.py,Python,.py,7,386
scikit-learn,sklearn\impute\tests\test_base.py,Python,.py,79,3468
scikit-learn,sklearn\impute\tests\test_common.py,Python,.py,179,7434
scikit-learn,sklearn\impute\tests\test_impute.py,Python,.py,1580,67746
scikit-learn,sklearn\impute\tests\test_knn.py,Python,.py,463,18110
scikit-learn,sklearn\impute\tests\__init__.py,Python,.py,0,0
scikit-learn,sklearn\inspection\_partial_dependence.py,Python,.py,656,34040
scikit-learn,sklearn\inspection\_pd_utils.py,Python,.py,57,2286
scikit-learn,sklearn\inspection\_permutation_importance.py,Python,.py,266,11745
scikit-learn,sklearn\inspection\__init__.py,Python,.py,13,573
scikit-learn,sklearn\inspection\tests\test_partial_dependence.py,Python,.py,1085,43984
scikit-learn,sklearn\inspection\tests\test_pd_utils.py,Python,.py,38,1684
scikit-learn,sklearn\inspection\tests\test_permutation_importance.py,Python,.py,453,20835
scikit-learn,sklearn\inspection\tests\__init__.py,Python,.py,0,0
scikit-learn,sklearn\inspection\_plot\decision_boundary.py,Python,.py,720,35469
scikit-learn,sklearn\inspection\_plot\partial_dependence.py,Python,.py,1294,62955
scikit-learn,sklearn\inspection\_plot\__init__.py,Python,.py,2,81
scikit-learn,sklearn\inspection\_plot\tests\test_boundary_decision_display.py,Python,.py,891,36359
scikit-learn,sklearn\inspection\_plot\tests\test_plot_partial_dependence.py,Python,.py,1143,42568
scikit-learn,sklearn\inspection\_plot\tests\__init__.py,Python,.py,0,0
scikit-learn,sklearn\linear_model\_base.py,Python,.py,763,31976
scikit-learn,sklearn\linear_model\_bayes.py,Python,.py,678,29891
scikit-learn,sklearn\linear_model\_coordinate_descent.py,Python,.py,2851,124167
scikit-learn,sklearn\linear_model\_huber.py,Python,.py,298,13115
scikit-learn,sklearn\linear_model\_least_angle.py,Python,.py,1939,85432
scikit-learn,sklearn\linear_model\_linear_loss.py,Python,.py,872,40920
scikit-learn,sklearn\linear_model\_logistic.py,Python,.py,2341,107260
scikit-learn,sklearn\linear_model\_omp.py,Python,.py,962,40551
scikit-learn,sklearn\linear_model\_passive_aggressive.py,Python,.py,506,21786
scikit-learn,sklearn\linear_model\_perceptron.py,Python,.py,178,7819
scikit-learn,sklearn\linear_model\_quantile.py,Python,.py,255,10853
scikit-learn,sklearn\linear_model\_ransac.py,Python,.py,603,26437
scikit-learn,sklearn\linear_model\_ridge.py,Python,.py,2516,111761
scikit-learn,sklearn\linear_model\_sag.py,Python,.py,306,12720
scikit-learn,sklearn\linear_model\_stochastic_gradient.py,Python,.py,2279,96752
scikit-learn,sklearn\linear_model\_theil_sen.py,Python,.py,369,16178
scikit-learn,sklearn\linear_model\__init__.py,Python,.py,104,2874
scikit-learn,sklearn\linear_model\tests\test_base.py,Python,.py,749,32139
scikit-learn,sklearn\linear_model\tests\test_bayes.py,Python,.py,257,12264
scikit-learn,sklearn\linear_model\tests\test_common.py,Python,.py,269,10046
scikit-learn,sklearn\linear_model\tests\test_coordinate_descent.py,Python,.py,1574,67448
scikit-learn,sklearn\linear_model\tests\test_huber.py,Python,.py,171,7831
scikit-learn,sklearn\linear_model\tests\test_least_angle.py,Python,.py,720,30537
scikit-learn,sklearn\linear_model\tests\test_linear_loss.py,Python,.py,461,18422
scikit-learn,sklearn\linear_model\tests\test_logistic.py,Python,.py,2814,120811
scikit-learn,sklearn\linear_model\tests\test_omp.py,Python,.py,222,9617
scikit-learn,sklearn\linear_model\tests\test_passive_aggressive.py,Python,.py,284,12162
scikit-learn,sklearn\linear_model\tests\test_perceptron.py,Python,.py,65,2696
scikit-learn,sklearn\linear_model\tests\test_quantile.py,Python,.py,247,10972
scikit-learn,sklearn\linear_model\tests\test_ransac.py,Python,.py,435,17337
scikit-learn,sklearn\linear_model\tests\test_ridge.py,Python,.py,2295,98269
scikit-learn,sklearn\linear_model\tests\test_sag.py,Python,.py,743,26739
scikit-learn,sklearn\linear_model\tests\test_sgd.py,Python,.py,1906,77096
scikit-learn,sklearn\linear_model\tests\test_sparse_coordinate_descent.py,Python,.py,342,13387
scikit-learn,sklearn\linear_model\tests\test_theil_sen.py,Python,.py,251,10234
scikit-learn,sklearn\linear_model\tests\__init__.py,Python,.py,0,0
scikit-learn,sklearn\linear_model\_glm\glm.py,Python,.py,1011,47295
scikit-learn,sklearn\linear_model\_glm\_newton_solver.py,Python,.py,1408,68789
scikit-learn,sklearn\linear_model\_glm\__init__.py,Python,.py,14,359
scikit-learn,sklearn\linear_model\_glm\tests\test_glm.py,Python,.py,1193,51986
scikit-learn,sklearn\linear_model\_glm\tests\test_newton_solver.py,Python,.py,63,3106
scikit-learn,sklearn\linear_model\_glm\tests\__init__.py,Python,.py,2,81
scikit-learn,sklearn\manifold\_classical_mds.py,Python,.py,157,6579
scikit-learn,sklearn\manifold\_isomap.py,Python,.py,366,16277
scikit-learn,sklearn\manifold\_locally_linear.py,Python,.py,734,31830
scikit-learn,sklearn\manifold\_mds.py,Python,.py,676,31061
scikit-learn,sklearn\manifold\_spectral_embedding.py,Python,.py,675,31217
scikit-learn,sklearn\manifold\_t_sne.py,Python,.py,987,45087
scikit-learn,sklearn\manifold\__init__.py,Python,.py,24,762
scikit-learn,sklearn\manifold\tests\test_classical_mds.py,Python,.py,45,2048
scikit-learn,sklearn\manifold\tests\test_isomap.py,Python,.py,276,12396
scikit-learn,sklearn\manifold\tests\test_locally_linear.py,Python,.py,136,5943
scikit-learn,sklearn\manifold\tests\test_mds.py,Python,.py,229,9799
scikit-learn,sklearn\manifold\tests\test_spectral_embedding.py,Python,.py,484,20551
scikit-learn,sklearn\manifold\tests\test_t_sne.py,Python,.py,979,38767
scikit-learn,sklearn\manifold\tests\__init__.py,Python,.py,0,0
scikit-learn,sklearn\metrics\pairwise.py,Python,.py,2206,95230
scikit-learn,sklearn\metrics\_base.py,Python,.py,167,7812
scikit-learn,sklearn\metrics\_classification.py,Python,.py,3504,159980
scikit-learn,sklearn\metrics\_ranking.py,Python,.py,1996,92215
scikit-learn,sklearn\metrics\_regression.py,Python,.py,1656,69868
scikit-learn,sklearn\metrics\_scorer.py,Python,.py,983,41910
scikit-learn,sklearn\metrics\__init__.py,Python,.py,189,5210
scikit-learn,sklearn\metrics\cluster\_bicluster.py,Python,.py,90,3761
scikit-learn,sklearn\metrics\cluster\_supervised.py,Python,.py,1051,46808
scikit-learn,sklearn\metrics\cluster\_unsupervised.py,Python,.py,404,18467
scikit-learn,sklearn\metrics\cluster\__init__.py,Python,.py,52,1565
scikit-learn,sklearn\metrics\cluster\tests\test_bicluster.py,Python,.py,45,1775
scikit-learn,sklearn\metrics\cluster\tests\test_common.py,Python,.py,258,10626
scikit-learn,sklearn\metrics\cluster\tests\test_supervised.py,Python,.py,448,20166
scikit-learn,sklearn\metrics\cluster\tests\test_unsupervised.py,Python,.py,358,12682
scikit-learn,sklearn\metrics\cluster\tests\__init__.py,Python,.py,0,0
scikit-learn,sklearn\metrics\tests\test_classification.py,Python,.py,3176,137881
scikit-learn,sklearn\metrics\tests\test_common.py,Python,.py,2590,104610
scikit-learn,sklearn\metrics\tests\test_dist_metrics.py,Python,.py,342,15426
scikit-learn,sklearn\metrics\tests\test_pairwise.py,Python,.py,1553,67620
scikit-learn,sklearn\metrics\tests\test_pairwise_distances_reduction.py,Python,.py,1435,54704
scikit-learn,sklearn\metrics\tests\test_ranking.py,Python,.py,2254,100789
scikit-learn,sklearn\metrics\tests\test_regression.py,Python,.py,558,26897
scikit-learn,sklearn\metrics\tests\test_score_objects.py,Python,.py,1441,62614
scikit-learn,sklearn\metrics\tests\__init__.py,Python,.py,0,0
